0,1,2,3,4,5,6,7,8,9,mean
10.658668756484985,9.952100276947021,9.48766303062439,8.855461120605469,12.082940816879272,8.371103286743164,12.624567985534668,9.949947834014893,10.588535070419312,9.04491400718689,10.161590218544006
0.01515817642211914,0.016145944595336914,0.01589202880859375,0.01544189453125,0.015906095504760742,0.016028881072998047,0.015054941177368164,0.016136884689331055,0.014080047607421875,0.01464700698852539,0.015449190139770507
0.9635657286854263,0.9635619027617347,0.9635619027617347,0.9635619027617347,0.9635619027617347,0.9635657286854263,0.9635619027617347,0.9635619027617347,0.9635619027617347,0.9635619027617347,0.963562667946473
0.9635619027617347,0.9635628593179849,0.9635628593179849,0.9635628593179849,0.9635628593179849,0.9635619027617347,0.9635628593179849,0.9635628593179849,0.9635628593179849,0.9635628593179849,0.9635626680067351
0.48178286434271317,0.48178095138086735,0.48178095138086735,0.48178095138086735,0.48178095138086735,0.48178286434271317,0.48178095138086735,0.48178095138086735,0.48178095138086735,0.48178095138086735,0.4817813339732365
0.48178095138086735,0.48178142965899245,0.48178142965899245,0.48178142965899245,0.48178142965899245,0.48178095138086735,0.48178142965899245,0.48178142965899245,0.48178142965899245,0.48178142965899245,0.48178133400336753
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.49072242126089516,0.49072142895341997,0.49072142895341997,0.49072142895341997,0.49072142895341997,0.49072242126089516,0.49072142895341997,0.49072142895341997,0.49072142895341997,0.49072142895341997,0.49072162741491504
0.49072142895341997,0.49072167705018854,0.49072167705018854,0.49072167705018854,0.49072167705018854,0.49072142895341997,0.49072167705018854,0.49072167705018854,0.49072167705018854,0.49072167705018854,0.49072162743083486
