0,1,2,3,4,5,6,7,8,9,mean
0.27327680587768555,0.27515196800231934,0.2623302936553955,0.2639601230621338,0.27661585807800293,0.26631593704223633,0.2760908603668213,0.2671539783477783,0.2832911014556885,0.26551079750061035,0.2709697723388672
0.10063791275024414,0.0987558364868164,0.09850072860717773,0.10152196884155273,0.0988459587097168,0.10274004936218262,0.09481596946716309,0.09514999389648438,0.09781002998352051,0.10009026527404785,0.09888687133789062
0.9438040345821326,0.9495677233429395,0.9380403458213257,0.9495677233429395,0.9495677233429395,0.9365994236311239,0.952449567723343,0.9409221902017291,0.9481268011527377,0.946685878962536,0.9455331412103746
0.9859510086455331,0.989193083573487,0.9881123919308358,0.984149855907781,0.9852305475504323,0.9899135446685879,0.9859510086455331,0.9848703170028819,0.9848703170028819,0.986671469740634,0.9864913544668588
0.9448717948717948,0.9519134441995591,0.9407085561497326,0.9527298273785628,0.9509196321471411,0.9386980214131333,0.9541127634035742,0.9465631518740327,0.94885744470232,0.9477605727605728,0.9477135208900422
0.9863349684653118,0.9894217207334274,0.9883884588318086,0.9845522778844475,0.9856139381191809,0.9900855094949395,0.9862601989592374,0.9852733378217755,0.9852733378217755,0.9869811184536172,0.9868184866585521
0.9438040345821326,0.9495677233429395,0.9380403458213257,0.9495677233429395,0.9495677233429395,0.9365994236311239,0.9524495677233429,0.9409221902017291,0.9481268011527377,0.9466858789625361,0.9455331412103746
0.9859510086455332,0.989193083573487,0.9881123919308357,0.984149855907781,0.9852305475504324,0.9899135446685879,0.9859510086455332,0.9848703170028819,0.9848703170028819,0.986671469740634,0.9864913544668588
0.9437702946107487,0.9495021943365121,0.9379464220732907,0.9494795078983767,0.9495298945509325,0.9365235105808007,0.952405989255915,0.9407350322318611,0.9481056829511465,0.9466538692460948,0.9454652397735679
0.9859482351902844,0.9891918212923198,0.9881107117933905,0.9841465643274854,0.9852276318667093,0.9899126597884629,0.9859487750149223,0.9848671750398725,0.9848671750398725,0.9866693506551827,0.9864890100008502
