0,1,2,3,4,5,6,7,8,9,mean
0.06835198402404785,0.07046627998352051,0.0715939998626709,0.07453584671020508,0.07651829719543457,0.07441926002502441,0.07400798797607422,0.0697479248046875,0.0732731819152832,0.07101297378540039,0.07239277362823486
0.004332065582275391,0.004598855972290039,0.005607128143310547,0.004177093505859375,0.004683732986450195,0.004210948944091797,0.004348278045654297,0.004760026931762695,0.004970073699951172,0.006097078323364258,0.004778528213500976
0.8587896253602305,0.8559077809798271,0.8040345821325648,0.8198847262247838,0.8472622478386167,0.8256484149855908,0.8242074927953891,0.8184438040345822,0.8573487031700289,0.8472622478386167,0.8358789625360231
0.9085014409221902,0.9038184438040345,0.9106628242074928,0.9157060518731989,0.8984149855907781,0.9113832853025937,0.9027377521613833,0.9153458213256485,0.9077809798270894,0.9012968299711815,0.907564841498559
0.8618670687272271,0.8597802087093769,0.810480964133357,0.8315172485023755,0.8587140222193625,0.8273475589394244,0.8300068474043265,0.8241400590060275,0.8658843537414966,0.8519388261832016,0.8421677157566176
0.9134598411297441,0.9090520244282676,0.9157811425940758,0.9221891869095817,0.9098658635567516,0.9163766654057917,0.9125443706440204,0.9190788333194545,0.9164270751172514,0.908317224915761,0.9143092228020698
0.8587896253602305,0.8559077809798271,0.8040345821325648,0.8198847262247839,0.8472622478386167,0.8256484149855907,0.8242074927953891,0.8184438040345821,0.8573487031700289,0.8472622478386167,0.8358789625360231
0.9085014409221902,0.9038184438040346,0.9106628242074928,0.9157060518731989,0.8984149855907781,0.9113832853025936,0.9027377521613833,0.9153458213256485,0.9077809798270893,0.9012968299711815,0.907564841498559
0.858488760164124,0.8555190073697798,0.8030120884258332,0.8182907390068515,0.8460334204005091,0.8254218718490846,0.8234317650984317,0.8176426426426426,0.8565118508354792,0.8467531601796532,0.8351105305972389
0.9082262928162068,0.9035098099635659,0.9103870374853889,0.9153812004076809,0.8977004716981132,0.9111168032786885,0.9021562898968458,0.9151568829037269,0.9072998063180391,0.9008707356603343,0.9071805330428588
