0,1,2,3,4,5,6,7,8,9,mean
0.4088778495788574,0.38921189308166504,0.3712351322174072,0.400299072265625,0.3901810646057129,0.3913741111755371,0.3990058898925781,0.39723801612854004,0.4010939598083496,0.390714168548584,0.39392311573028566
0.013666152954101562,0.01308584213256836,0.012455940246582031,0.015005111694335938,0.014369010925292969,0.012858867645263672,0.014432907104492188,0.014462947845458984,0.013680219650268555,0.013782978057861328,0.013779997825622559
0.9619907601847963,0.9623017956526305,0.9624068045783891,0.9618817599495957,0.9620917778011131,0.9624107517849643,0.9624068045783891,0.9619867688753544,0.9618817599495957,0.9627218313556652,0.9622080814710493
0.9643232174734853,0.964061638621269,0.9640353870789908,0.9643766571286063,0.9643766571286063,0.9641657040848473,0.9642979025017719,0.9644029086708844,0.9642979025017719,0.9643766571286063,0.9642714632318838
0.48175412766852455,0.5443554749132218,0.548524049922872,0.48175028926054486,0.5374072125781753,0.5202720736313419,0.5202701609641672,0.5344813264221159,0.5318478375249921,0.6069606605658988,0.5307623213451855
0.8242255231138448,0.815586987765976,0.8187550173598122,0.8553850552404325,0.8553850552404325,0.836812720628479,0.8619241168664129,0.8573818664703252,0.8844195565896186,0.8480652672052351,0.8457941166480568
0.499182739457339,0.5021189847465761,0.502173474720421,0.499128160418483,0.5020100047988865,0.5007871137560729,0.500787042504064,0.5019555148250416,0.5019010248511968,0.5051098090746692,0.5015153869152751
0.5191118872311933,0.51342994048271,0.5123764930847119,0.5167128817776439,0.5167128817776439,0.5138310314590876,0.5145923648593211,0.5170731123251943,0.513205931158426,0.5174060986280913,0.5154452622784023
0.4903136037675265,0.4959019771513385,0.49594447224025995,0.49028528608895783,0.49581722840509695,0.49319943873668187,0.493198413547873,0.49577497337967025,0.49573279701971923,0.5015186682137192,0.49476868585508427
0.5277155000656464,0.5171392845484538,0.5151411855558231,0.5233127092708963,0.5233127092708963,0.5178954927954807,0.5193350120978821,0.5239856752555123,0.5167052060048528,0.5245977451037331,0.5209140519969178
